"Data Source","World Development Indicators",

"Last Updated Date","2025-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Estonia","EST","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.27","30.18","28.21","26.55","25.55","22.54","20.88","21.58","19.65","22.1","18.29","17.59","19.44","18.15","19.23","15.73","15.05","17.89","15.78","15.61","17.54","14.94","","","",
"Ethiopia","ETH","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.26","7.12","6.89","6.67","6.46","6.23","6.03","5.9","5.79","5.67","5.57","5.54","5.44","5.08","5","5.21","5.33","5.37","5.55","5.67","5.68","6.07","","","",
"European Union","EUU","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.8641750718049","14.5410311333176","14.7228990081901","14.5395001090788","14.1773266206572","13.8324372389877","13.370222761064","12.8212221169891","13.224026595373","13.5702691388433","13.462027975768","13.3855728996709","13.4599674438997","13.4458622010196","13.0146015971311","12.6026716191729","11.9332334555987","11.8956169577293","11.9439804748008","11.7003475797645","11.9945991505794","12.0919116516832","","","",
"Fragile and conflict affected situations","FCS","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.30270846913603","8.02781629571614","7.80940849282436","7.61771113271365","7.39924141614458","7.30369963095588","7.09021835064345","7.07966223375621","6.99602113319514","6.79971483279464","6.6604476845387","6.57689699159247","6.51841425792507","6.44452280078794","6.49825856043053","6.32302460693324","6.45606349775411","6.41387393302275","6.52102030114641","6.4047788963098","6.22858460673266","6.49258034287326","","","",
"Finland","FIN","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.13","24.31","22.16","21.85","21.31","19.96","21.1","19.68","20.56","20.33","18.63","17.74","16.85","17.2","15.52","14.09","15.29","15.71","15.67","14.38","14.14","14.57","","","",
"Fiji","FJI","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.47","10.15","9.93","9.63","9.22","9.49","9.14","9.28","9.44","9.67","9.69","9.84","9.97","10.02","9.73","9.4","9.37","9.63","9.55","9.45","9.42","8.27","","","",
"France","FRA","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.32","19.57","19.9","20.18","19.53","19.17","18.46","18.03","18.26","18.43","18.23","18.04","17.13","16.98","15.66","15.57","14.63","14.78","15.17","15.05","16.25","16.58","","","",
"Faroe Islands","FRO","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.46","21.25","20.81","20.68","21.89","22.52","22.31","21.96","21.95","21.86","21.84","22.26","22.32","22","20.05","20.4","20.29","20.39","20.46","20.52","19.12","19.76","","","",
"Gabon","GAB","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.27","8.85","8.47","8.36","8.16","9.04","9.2","8.64","8.75","9.18","9.12","9.18","8.88","8.82","9.85","9.69","9.42","9.28","9.25","8.86","7.42","7.3","","","",
"United Kingdom","GBR","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.51","8.23","8.27","7.99","8.2","7.9","7.83","7.54","8.05","7.94","7.8","8.33","8.27","8.74","8.45","8.62","8.25","7.98","9.16","9.39","8.9","9.55","","","",
"Georgia","GEO","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.03","2.49","3.53","2.85","4.77","2.16","1.78","2.56","3.49","4.89","3.21","2.59","2.68","4.04","5.46","5.58","4.55","4.35","7","7.33","5.74","5.1","","","",
"Ghana","GHA","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.41","3.66","3.88","4.14","4.38","4.47","4.55","4.49","4.8","5.15","5.2","5.36","5.37","5.43","5.46","5.48","5.48","5.53","5.34","5.29","5.08","5.32","","","",
"Gibraltar","GIB","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.15","4.24","4.42","4.5","4.55","4.46","4.66","4.78","4.84","4.87","5.15","5.1","5.11","5.11","5.09","5.04","4.96","5","4.98","5.02","5.03","4.82","","","",
"Gambia, The","GMB","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.66","4.72","4.93","5","5","4.85","4.66","4.64","4.69","4.68","4.51","4.76","4.83","4.85","4.87","4.9","4.88","4.91","4.91","5.02","4.89","4.81","","","",
"Guinea-Bissau","GNB","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.25","8.19","7.77","7.33","7.51","7.39","7.35","7.27","7.3","7.27","7.21","7.17","7.02","7.03","7.11","7.15","7.15","7.18","7.1","7.38","7.75","7.67","","","",
"Equatorial Guinea","GNQ","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.51","8.43","7.8","7.73","7.31","7.12","6.69","6.4","6.65","6.67","6.68","6.86","6.76","6.2","6.13","6.55","7.09","7.23","7.59","7.71","7.41","7.03","","","",
"Greece","GRC","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.39","2.95","2.86","3.3","3.1","3.51","3.48","2.91","3.31","3.49","3.4","4.31","4.7","4.93","5.3","4.94","4.6","5","5.39","5.08","4.42","4.68","","","",
"Grenada","GRD","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.17","0.34","3.72","2.85","5.62","4.07","6.34","2.21","3.41","1.44","1.54","1.74","1.87","1.38","0.6","0.64","0.85","0.47","0.085","1.01","1.08","1.3","","","",
"Greenland","GRL","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.32","9.82","9.43","9.53","9.59","9.02","8.77","6.68","6.64","6.25","5.73","4.8","4.6","4.93","5.09","5.46","5.55","5.92","5.61","5.88","5.08","4.94","","","",
"Guam","GUM","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.74","29.74","29.04","28.78","27.43","26.72","26.93","26.87","26.3","28.46","28.77","29.11","30.78","33.32","33.64","33.24","34.25","32.01","29.05","27.64","29.53","24.78","","","",
"High income","HIC","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7485960275093","18.4657864882397","18.5987040582311","18.6470226497928","18.1611873840513","17.7809831878509","16.9699563471512","16.8331089165769","16.9223047179","17.137051048342","16.9478290236582","16.7461024336289","16.352643270048","16.2260896663355","15.9514238264641","15.5885890740491","15.0088843861577","14.7275968900991","14.8008635863841","14.4680198939158","14.0510554766322","14.2873364123003","","","",
"Hong Kong SAR, China","HKG","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.31","3.33","3.36","3.41","3.34","3.37","3.29","3.29","3.16","3.07","3.03","2.91","5.41","5.33","5.64","6.5","2.93","3","3.02","3.05","2.92","2.97","","","",
"Heavily indebted poor countries (HIPC)","HPC","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.56052313244617","6.48988690565489","6.40577330493583","6.33454555296012","6.23238783384623","6.16151048818376","6.11289250659445","6.10336174893279","6.11642790851366","6.14474006287206","6.15872519281175","6.18793601948195","6.18916516570995","6.18632433614695","6.17339114413818","6.17142535375937","6.19391953328112","6.22516974704078","6.29369429576575","6.27367673924922","6.10217851694324","6.40875790299418","","","",
"Croatia","HRV","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.49","19.57","19.37","19.64","19.95","20.02","18.22","17.74","18.18","18.14","18.03","16.31","18.26","16.34","17.03","17.37","16.19","15.48","16.76","14.91","14.67","15.68","","","",
"Haiti","HTI","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.3","8.05","8.09","8.08","7.82","7.89","7.74","7.83","7.78","7.92","7.88","7.84","8.1","8.15","8.08","8.13","7.88","8.04","8.44","8.6","7.89","7.81","","","",
"Hungary","HUN","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.26","29.7","28.52","27.99","27.46","26.35","24.93","24.95","25.34","25.3","25.56","25.23","25.04","22.3","20.6","20.01","18.82","17.42","17.75","16.65","18.22","16.45","","","",
"IBRD only","IBD","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7562341044391","13.3209612143155","13.2058888078756","13.1004446106822","13.0801993455609","12.7812728644012","12.263531935297","11.9084039967757","11.6897381707596","11.4182399730649","11.253115877444","11.0055413078047","10.794607102325","10.5704598489948","10.3825229771617","10.1307254671028","10.0659295211424","10.0253619513229","9.88098059961433","9.77287958106314","9.33295765816668","9.32997863876059","","","",
"IDA & IBRD total","IBT","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2305439042711","11.8429857986331","11.7127283576986","11.5839816173101","11.5269977507493","11.2786344780205","10.8567122454745","10.5502039132562","10.3575599796326","10.1257862718572","9.96972021059133","9.75725626880592","9.57818374698525","9.37040514751219","9.23189420221131","9.03802694918584","8.98280868179545","8.95004292585063","8.84436675943601","8.74356507009084","8.32773748697584","8.38266600846354","","","",
"IDA total","IDA","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.85943966576831","6.70399816156234","6.58809874849984","6.44727813861593","6.33270555419208","6.31790183773527","6.27433883686927","6.18815515876569","6.13723937701778","6.08531120312238","6.01010752866091","5.95459497029794","5.91495644564971","5.79192423118964","5.83620667814563","5.84866359278741","5.85822568745133","5.88565315099217","5.92894709438032","5.88931734241462","5.58251680685511","5.83727471170613","","","",
"IDA blend","IDB","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.85986987760279","6.85785654240526","6.86071392729451","6.71789287291611","6.7443951567653","6.73335438678181","6.71737589880062","6.64862130016377","6.63843151338115","6.60978257466789","6.51268126339347","6.42791622629925","6.45336550176583","6.16768200324905","6.30221395792341","6.31476917198251","6.29080586250622","6.27241637937357","6.28368301326546","6.18465456242562","5.7700182123189","5.97600726345879","","","",
"Indonesia","IDN","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.15","2.16","2.14","2.09","2.03","2","1.96","1.94","1.9","1.86","1.82","1.76","1.74","1.67","1.62","1.6","1.59","1.59","1.58","1.6","1.38","1.2","","","",
"IDA only","IDX","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.85920976434321","6.62151753941623","6.44180428814507","6.30195418685844","6.11117944030684","6.09396024205818","6.03520828909469","5.93892184946805","5.86498834898892","5.79943856106674","5.73529083041346","5.69525632499281","5.61976952473672","5.58575880874186","5.58058959640005","5.59327130232221","5.62180414071568","5.67484355329189","5.73612195491903","5.72931979569791","5.48126085846338","5.76253796819527","","","",
"Isle of Man","IMN","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.93","15.1","15.14","15.03","15.4","15.68","15.86","15.86","15.8","15.68","15.9","15.85","15.88","15.68","15.12","14.63","14.62","14.87","14.31","13.98","13.01","12.56","","","",
"Not classified","INX","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.45","12.92","11.97","11.96","11.64","11.89","11.12","11.37","12.15","14.03","12.08","12.71","12.37","11.12","10.88","9.43","9.63","8.47","9.29","8.07","8.62","8.55","","","",
"Iran, Islamic Rep.","IRN","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.03","5.87","5.69","5.1","5.2","4.92","4.83","5.41","5.28","5.1","4.96","4.84","4.52","4.68","4.93","4.66","4.72","4.5","4.33","4.27","3.4","4.07","","","",
"Iraq","IRQ","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.13","4.06","3.99","3.87","3.86","3.76","3.63","3.56","3.58","3.59","3.57","3.58","3.51","3.48","3.26","3.34","3.31","3.31","3.28","3.25","2.86","2.97","","","",
"Iceland","ISL","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3","12.82","12.16","12.45","12.49","11.75","12.73","15.46","15.79","14.54","12.94","11.53","13.52","13.88","15.54","13.97","11.81","10.95","9.36","11.98","12.94","11.91","","","",
"Israel","ISR","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.83","6.45","5.7","6.38","6.06","6.93","5.58","5.27","5.29","5.98","6.71","5.63","6.03","5.09","4.98","4.51","5.13","5.07","5.36","5.03","5.08","4.37","","","",
"Italy","ITA","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.67","7.49","7.57","7.45","7.22","6.76","6.77","6.75","6.99","7.1","7","7.46","7.65","7.6","7.3","7.2","6.62","7.06","6.89","6.77","6.77","6.99","","","",
"Jamaica","JAM","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.04","1.04","0.97","0.88","0.79","1.53","0.74","2.67","2.65","1.71","1.01","1.51","1.04","1.04","1.04","1.63","1.61","1.68","1.65","1.69","1.56","1.69","","","",
"Jordan","JOR","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","2.07","2.01","1.9","1.88","1.7","1.44","1.2","1.16","1.05","0.98","0.88","0.87","0.84","0.83","0.8","0.82","0.79","0.76","0.77","0.66","0.6","","","",
"Japan","JPN","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.12","23.4","24.05","25.81","24.31","24.56","24.09","25.19","24.62","25.12","24.31","23.52","21.8","21.54","20.23","19.3","17.67","17.19","16.87","16.47","17.16","17.43","","","",
"Kazakhstan","KAZ","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.39","33.8","33.11","34.82","37.16","36.01","34.76","34.79","32.25","28.8","28.05","26.57","25.34","24.64","22.37","21.6","19.94","18.87","18.56","18.8","16.99","14.6","","","",
"Kenya","KEN","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.54","4.46","4.75","4.64","4.73","4.87","5.01","5.33","5.48","5.63","5.88","5.67","5.24","5.19","4.71","5.06","4.98","5.69","6.53","6.45","5.59","4.58","","","",
"Kyrgyz Republic","KGZ","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.45","13.04","13.32","12.72","12.32","12.46","12.17","11.92","11.58","11.42","11.32","11.47","11.23","10.45","10.11","10.02","9.05","9.08","8.82","8.6","6.93","6.8","","","",
"Cambodia","KHM","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.09","4.2","3.9","3.98","4.14","4.3","4.37","4.54","4.55","4.49","4.56","4.48","4.55","4.47","4.44","4.45","4.45","4.44","4.44","4.46","4.33","4.5","","","",
"Kiribati","KIR","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.08","18.97","18.85","18.22","18.3","19.3","18.56","20.04","20.67","20.41","20.35","20.96","20.47","20.98","20.41","20.27","20.71","19.63","19.12","19.8","18.6","17.47","","","",
"St. Kitts and Nevis","KNA","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.06","16.14","19.56","24.9","26.21","27.58","24.45","27.55","29.29","35.12","34.92","35.49","31.01","31.21","29.35","28.23","27.06","25.61","28.28","28.44","27.16","27.53","","","",
"Kuwait","KWT","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.19","3.73","4.52","4.01","3.8","3.41","2.77","1.52","1.57","1.44","1.34","1.13","1.32","1.35","1.44","1.91","1.85","1.9","1.81","1.9","2.19","2.31","","","",
"Latin America & Caribbean (excluding high income)","LAC","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.05694924348377","5.32571196175552","5.26658084155231","5.23627316896024","5.2132123749777","5.30149655279395","5.21988668405159","5.26875877844817","5.42941034791789","5.44818018276515","5.31166941213986","5.6199478038216","5.67473584135274","5.64694808950826","5.90386621220529","6.05921614757086","6.00598018316479","6.38282917605942","6.37528272249326","6.48577747362602","6.32206592928751","6.65565185796582","","","",
"Lao PDR","LAO","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7","5.67","5.43","5.09","4.98","5.21","5.09","4.85","5.15","5","4.96","4.87","4.81","4.75","4.78","4.69","4.63","4.58","4.57","4.55","3.96","4.58","","","",
"Lebanon","LBN","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.94","0.91","0.89","0.87","0.86","0.87","0.86","0.85","0.85","0.84","0.84","0.84","0.85","0.85","0.83","0.81","0.76","0.74","0.7","0.7","0.79","0.7","","","",
"Liberia","LBR","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1","4.99","5.21","4.87","5.23","4.95","5.07","5.07","5.19","5.49","5.8","6.13","6.02","5.88","5.75","5.8","5.83","5.95","5.87","5.87","5.89","5.97","","","",
"Libya","LBY","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.63","5.28","4.82","4.91","4.47","4.28","3.64","4.14","4.66","5.13","5.22","6.55","4.36","3.83","5.75","5.92","5.62","6.29","6.49","5.95","4.96","5","","","",
"St. Lucia","LCA","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.28","7.31","6.76","7.1","6.62","6.68","6.89","6.46","6.51","6.67","7.56","6.87","8.2","7.39","7.44","7.72","7.44","7.11","6.93","7.23","7.34","5.27","","","",
"Latin America & Caribbean","LCN","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.45081194998082","5.67841525804601","5.61982589450318","5.59229314407337","5.55959006244396","5.58215111644517","5.53414365828598","5.58707635151708","5.76976885164749","5.80025091856928","5.65289924408734","5.9362573824108","5.94637798161291","5.88449176268896","6.10786851435686","6.28111243278145","6.46564831230856","6.66983271073193","6.63215122557093","6.7181725808829","6.52559177815594","6.88229896897105","","","",
"Least developed countries: UN classification","LDC","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.22218072955546","6.10527748757261","6.01749953969361","5.9398559538803","5.82848792317196","5.80009494855118","5.79552251888245","5.7478575638178","5.68019163210259","5.6572815730963","5.62693089173838","5.56089328078007","5.48436289740288","5.476761320388","5.4743010442155","5.49079308720716","5.5523552841665","5.60650230594314","5.69759618879057","5.70526965362392","5.53946285899063","5.81035719261207","","","",
"Low income","LIC","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.49342333255442","6.4263112788518","6.36873925087902","6.28768272509775","6.20122743260765","6.15113418522536","6.10958306330241","6.14972942153057","6.17979884247164","6.18206975097066","6.16984226121093","6.18629231694115","6.16026614282181","6.24619875170173","6.29471628226879","6.30376811883875","6.4156613354558","6.47650379266354","6.48813709564495","6.39421046565216","6.18015973408807","6.4311968541136","","","",
"Liechtenstein","LIE","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.9","33.76","29.95","28.19","25.18","25.4","24.14","22.03","21.23","18.99","17.34","18.15","17.08","16","15.03","14.8","15.1","15.2","15.46","15.94","12.44","14.74","","","",
"Lower middle income","LMC","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9345400282777","10.4307183385729","10.4105852988285","10.3094532701674","10.4450189946961","10.5887310628503","10.6608424291681","10.5942871694144","10.5346799326575","10.4564718857798","10.5211809552451","10.4661424050666","10.4415477605394","10.256597013299","9.98180694567439","9.75215480120208","9.71036274722104","9.80983170414213","9.56018534143416","9.36418511464557","8.70531037538912","8.59724592530423","","","",
"Low & middle income","LMY","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0224320953264","10.6767109811669","10.5875251500052","10.523387676648","10.5435335549157","10.3728823596684","10.0489625030449","9.80630480979119","9.63837320964737","9.4333357422139","9.31388908379358","9.13934974454913","8.98068747029619","8.80717892837853","8.68351390382934","8.527788950661","8.48837659233733","8.54778362174651","8.46980614216135","8.40533558524322","8.05090414138988","8.09270554673047","","","",
"Lesotho","LSO","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.68","11.43","12.62","14.77","15.53","17.16","19.01","21.39","16.42","15.82","25.99","27.34","21.71","24.14","27.96","27.87","26.73","26.07","27.88","28.77","33.38","28.66","","","",
"Late-demographic dividend","LTE","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2407460180983","15.8659713113392","15.6051721215572","15.4811975929059","15.2873998359827","14.5659587890494","13.5077683369792","12.8042663940503","12.3861131338418","11.9647844675035","11.5079002037088","11.041173998087","10.6246867183305","10.3261045516357","10.1613198566176","9.97419683551881","9.85581415681298","9.67957820255872","9.64021607356272","9.60436625510823","9.37738675512265","9.58941413489847","","","",
"Lithuania","LTU","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.4","47.39","47.58","45.7","43.82","43.21","35.4","34.51","38.16","39.26","37.47","38.32","35.08","40.77","35.51","34.49","32.34","29.53","27.4","26.33","24.52","22.12","","","",
