"Data Source","WDI Database Archives",

"Last Updated Date","2025-10-29",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Lower middle income","LMC","CO2 emissions (kt)","EN.ATM.CO2E.KT","58247099.7812716","56353872.5263981","57338485.0988527","61044518.0205231","63591660.1602434","69671280.8364174","74198428.6525738","73330146.0477647","79654576.3889666","84991886.8568953","94858016.7877155","102720550.399928","108167461.80034","115687512.521803","120367441.034316","127577113.523028","135052707.859443","146754616.8033","154787519.829074","162830774.028343","165511333.19705","168913228.964432","176522531.252061","184640488.050113","193165701.421246","206530282.396122","215788951.358345","226688905.891728","241916282.011254","246503053.338314","283491299.044391","294546223.72111","328170524.262911","320064054.1104","316796742.150206","329737400.807539","337189412.235493","327583348.918107","316543939.526117","320478601.106014","328843455.412656","312131514.717442","323545914.636144","331146271.112025","337276130.091765","325420456.595069","319664430.194838","318182201.934088","308870932.922773","298164655.361575","298400338.424096","271090588.676044","251028872.01028","244509842.078386","222408681.841705","122907327.630948","126478769.026455","92181002.8844678","97162142.8476798","69942758.6843776","38556766.4","","","","","",
"Low & middle income","LMY","CO2 emissions (kt)","EN.ATM.CO2E.KT","252538053.280113","228586709.459314","223733050.633343","233673066.786252","245819245.032528","264833224.886269","284049891.589341","283748885.613069","306185546.242421","334971602.940352","379206678.849254","412853711.997135","433744637.999203","461895589.521545","478435347.850722","512124846.410966","542080308.925059","577409799.578855","618047893.906601","640936851.275413","648187856.878301","649059488.780525","682706470.614","706007114.346871","737194028.238009","789120373.409923","813825189.771511","853732837.051013","898592063.565298","917182367.818122","1023210959.16457","1043438707.27969","1077869157.71864","1073018258.56585","1071498512.02733","1112170722.99514","1130378754.64103","1108712987.20557","1081650983.4916","1083924784.2524","1114674764.04303","1096173939.75033","1135649158.40832","1218286232.51098","1295287157.40352","1333097485.54038","1390320698.20648","1427630720.72782","1436227837.53949","1372327030.97938","1432079440.14031","1321033844.3443","1220358803.59802","1214234977.16983","1060767139.67668","550748697.750655","553145178.059593","372896705.808059","386622662.506651","284412419.241714","171066049.944","","","","","",
"Low-income Africa","LSA","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","3950","5338","5730","7170","7229","6430","6123","5569","5709","6148","","","","","","","","","","","69854.422","72490.787","75175.563","77362.906","79256.6270000001","80816.726","82205.1140000001","83765.213","85388.612","86332.678","87544.555","88741.932","90178.1199856949","91339.2969856949","93807.8510286102","120742.86102861","122338.68002861","124739.811990463","138297.873033379","143573.369885559","148986.112047684","155728.59297139","139456.328019073","135352.773057221","116807.473057221","54905.3199046326","56685.9549904632","37354.6999523163","37284.2000762939","22250.5999237061","18495.2","","","","","",
"Late-demographic dividend","LTE","CO2 emissions (kt)","EN.ATM.CO2E.KT","107834119.388678","93581863.0894477","89290979.8242758","92913714.0082779","97312675.0780795","103761209.221939","111095253.78383","107454907.424456","114469131.06488","128723672.578558","148400115.414109","162424652.741461","171684276.064125","180458644.889591","184687156.333273","201878503.184043","211789914.188984","224587183.95218","241655076.96107","247179454.469813","249334929.782401","241636666.475663","252156363.850785","260510803.906998","273312267.467341","292384064.567264","303217148.617452","316695167.832892","330595752.729496","333873983.820939","404175475.316917","404265633.989294","399755647.006022","401970746.082642","397190521.389177","413559543.875292","420381381.210063","417040427.332805","409519238.993242","408879608.002221","428515415.522208","432503927.102058","452473299.897999","503574270.66832","553492611.592577","598670561.020459","646058932.320637","677967435.182624","714748839.099426","727051369.912951","810826204.487628","863104465.333913","873615207.177605","877148194.65398","757537107.07298","391210758.683573","389410768.967214","262550336.814636","271627747.171146","201165715.808581","123906780.96","","","","","",
"Lithuania","LTU","CO2 emissions (kt)","EN.ATM.CO2E.KT","38054.0502733757","39243.8398816157","41188.2683446395","44171.6892315105","46976.4486209184","49833.2256577728","52626.5947957753","55028.8588208542","56574.9088142686","58919.1115098421","60807.5755549436","64441.4673863993","67809.3810250856","70605.1309622511","73395.9089340174","77109.7332597258","80122.7609623815","82829.9591523318","85527.7787786405","86136.2048972993","89479.7516942263","88007.7255566905","89933.4076448699","91348.7926650052","92312.1077141519","99802.2769022834","99898.376716677","104112.913509518","106912.957250762","104627.828080409","759033.419014811","793251.442999621","2492583.37321875","1957524.11545313","1921347.97664219","1787563.33729375","1742654.41578281","1671819.450125","1748437.65196875","1461922.19876562","1280429.504625","1315567.19004688","1338312.24533374","1293166.27516894","1316288.36438965","1346621.18569482","1342886.46583105","1384543.94215259","1313389.52867847","1036550.46332153","1074682.29352588","927804.782525879","807573.709220704","746164.657694824","630026.309626709","328062.502779297","329492.80423706","213199.601068115","221012.498474121","152536.698168945","93550.4","","","","","",
"Luxembourg","LUX","CO2 emissions (kt)","EN.ATM.CO2E.KT","1151660.28095938","1159017.67685313","1155030.29097188","1144643.13229531","1230505.51657188","1220235.66791875","1161948.4498","1135887.48518125","1226834.09857812","1319216.57143437","1386754.08745625","1331260.92062187","1361383.88031094","1429219.11657656","1453513.15328907","1194233.95610781","1193858.83239531","1101500.91195938","1183181.51004219","1209465.027675","1102737.09248906","942749.458851562","886043.035323436","829356.403992189","892543.647229689","914915.18350625","899963.001767188","866620.845215624","895906.290748438","965750.266917189","1170915.16877344","1241913.30374062","1249232.03022031","1246452.89111563","1173845.73119063","955900.332415626","959120.386089063","886659.638382813","815635.295589843","844452.032085938","896752.447046874","925561.84190625","996603.790138674","1026874.32908447","1142798.25838965","1135537.27538965","1096128.99806811","1033540.19262671","981099.638831054","871682.857321534","888230.706931884","763856.786474122","650421.853321533","616181.862474121","502069.575474121","256767.969457764","249070.954525879","171049.8","177084.498779297","123451.599084473","62824.8","","","","","",
"Latvia","LVA","CO2 emissions (kt)","EN.ATM.CO2E.KT","22733.0527204473","23443.8193413158","24605.3982282962","26387.6588897048","28063.1903829346","29769.796025218","31438.5227416959","32873.607690205","33797.1989559408","35197.5994495342","36327.368140665","38498.4492612875","40510.5064309708","42180.8504949227","43847.9889184425","46066.7684422804","47866.7519109688","49484.1144899474","51096.0544643962","51459.6879809957","53457.271771603","52577.5365916954","53727.6045346479","54572.9977131316","55148.295928662","59622.6587991666","59680.3183971696","62198.1182048237","63870.9779832416","62505.8830351007","444431.89520198","411421.273682866","1579799.67621719","1356380.15644219","1241005.75577656","1072103.93706406","1045105.33380781","931671.594296875","882429.245839844","750063.908070314","687435.023273437","731999.405390625","719902.67252478","748441.620610351","739075.052542236","725220.701152588","757033.113237061","776077.738931886","708888.533626709","604984.512534058","659599.479831054","526672.93338147","440467.264686646","438972.633237061","368074.583839233","202111.833686645","198843.43038147","135250.299542236","147006.799847412","98402.0006866455","55426.4","","","","","",
"Macao SAR, China","MAC","CO2 emissions (kt)","EN.ATM.CO2E.KT","5132.72600860596","6965.82098388671","9550.55400109863","10632.1109802246","12831.765032959","13198.4240417481","15031.5189941406","16498.0550292969","16864.614038086","16864.614038086","20549.2240358887","22712.3379941406","23097.2170043946","22345.6789853516","26745.1869382324","29696.4789794921","25296.9709655762","30814.6760073242","41428.3670776367","41428.3670776367","52764.4359135742","52460.8769824219","48738.6420439454","68386.1491083984","60489.1919077149","73918.2059091797","88498.5969033203","97986.8011142578","97381.8541054689","103981.016263672","99092.9222636717","104859.679046875","102909.910029297","112464.093900391","121310.623753906","117508.742023437","132658.287712891","137484.795925781","142138.243984375","137215.444099609","145392.244085938","145072.821996094","134316.545101563","131866.03","144643.02","146626.211","126487.832","112630.484","100160.438","122404.46","84898.3839999999","80076.279","64080.825","59295.39","44994.09","18811.71","18613.692","","","","","","","","","",
"St. Martin (French part)","MAF","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","CO2 emissions (kt)","EN.ATM.CO2E.KT","364296.281536719","377996.102504688","308243.258251563","396382.271416796","442611.2171625","426464.36243125","547054.763478905","541874.474287499","563271.897628905","583151.657321876","732710.899099999","824202.044416408","807434.945008593","964985.465199998","1115584.84995625","1113126.17268438","1167215.81149844","1283646.15045469","1320970.2238625","1613064.5401875","1611799.64453125","1602668.738275","1723200.35794375","1798469.91236875","1800686.27865625","1805915.6670875","1905033.91955625","2030706.57115313","2142533.1129375","2315250.86290313","2665091.51398125","2832870.90795","2972042.5136125","3165980.09854062","3345470.28210313","3424071.50170312","3463921.17525938","3490933.52428125","3497338.44848437","3605790.3363125","3661507.4911875","3945097.937625","4018353.53763281","3870694.681","4293371.53071386","4431837.30632422","4477905.577","4616706.81189649","4621646.28027246","4305103.986","4405322.25028613","3996587.37550684","3719433.67032422","3582932.26161035","3105614.88450684","1715298.62638965","1713875.3287793","1217301.90183105","1239172.49633789","925289.413427735","533756","","","","","",
"Monaco","MCO","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","CO2 emissions (kt)","EN.ATM.CO2E.KT","36922.9762263324","38077.4020888127","39964.0386832993","42858.7833159373","45580.1793708768","48352.0439093148","51062.3879676382","53393.2513107454","54893.3473832331","57167.8761068525","58991.0308428067","62515.5774782119","65782.8036193613","68494.3465057114","71202.4097652562","74804.8046807212","77728.0808227788","80354.1696967121","82970.1379172353","83559.5338256256","86817.3030438114","85394.7459455483","87264.9640306004","88642.7406075588","89578.4207802405","96850.6284126625","96946.1131970288","101034.912764778","103754.562930651","101537.282054586","722877.283757865","605302.500880737","2393550.75431563","1815826.07151719","1420103.98627031","1294645.41619063","1281814.97573281","897561.501179687","788493.041171874","574866.718671875","483093.125515625","490058.827789062","509769.027196167","534804.953923707","543159.790839233","555037.092220703","541876.822076294","505818.661373291","493988.826474121","440890.116465942","462632.956762939","414828.795610351","361476.503373291","346156.563313355","309236.592152588","196873.445831055","200726.186373291","153776.001678467","162687.199847412","115672.198626709","68889.6","","","","","",
"Madagascar","MDG","CO2 emissions (kt)","EN.ATM.CO2E.KT","39961.9310424805","35580.7429384766","39609.1952008789","46160.0613968751","48393.4552316407","55799.2461720702","57949.871545996","84404.6416804689","91376.3251759765","85097.5246936524","96922.474540625","102196.226025391","128537.34514668","107494.309955566","118759.729057812","170037.406461524","99203.6164378905","84870.4438977539","102276.748110352","113066.399026367","162932.376507227","103375.594075879","102208.239446387","66060.9722868165","90771.3080905273","107503.611069531","116599.376069531","131246.773078125","130590.336207227","95017.4379926759","109213.094855274","118480.381926562","115847.988348828","118073.553413281","144347.439979883","147705.425243555","153753.657142969","179479.028955078","188315.524236328","203724.165070313","205967.956226562","189320.083773438","141255.737030792","180654.080809265","187169.903904633","175846.491152588","164465.68094278","170517.393114441","169700.077885559","149042.279228882","158695.396019073","162281.976228882","165936.010038147","186715.982267029","160976.991961853","95406.561885559","95823.6752670288","66201.2501144409","63409.1296185303","52022.0695422363","21963.6","","","","","",
"Maldives","MDV","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","0","370.659000205993","370.659000205993","370.659000205993","370.659000205993","740.218000411986","1110.87699775696","1481.53600082397","2221.75399551391","2961.97200164795","4443.47599102783","4813.69899981689","4813.69899981689","5184.02200860596","5924.56800329589","6665.21402087403","8146.3060102539","8146.3060102539","9598.10599963379","12509.1779783935","18173.7180029297","18665.2219553222","27327.4839655762","23562.0579692383","23763.2559780273","29959.4619443359","33974.6619970703","38575.535982666","34869.7100322265","48226.8740058594","51135.5499711914","55070.9100058595","68271.0799878234","56045.7988855591","72209.129","63744.2911144409","78559.8970190736","78867.7370190736","80564.7870190736","78884.1941049043","78694.4599141693","70277.1419618531","68066.9149427796","66960.0359809266","69732.7890190735","37384.2650190735","44027.0819618531","32587.7000572204","36172.1996185303","26545.5995803833","11632","","","","","",
"Middle East & North Africa (all income levels)","MEA","CO2 emissions (kt)","EN.ATM.CO2E.KT","8014255.57792647","8447632.01783698","9286016.67832724","10691549.3060795","12441396.3262573","14805912.1194298","16868445.5628872","17969416.9402875","21286223.8558636","24178474.7542711","25576704.2369392","28732748.9575969","30858121.7514689","36483536.0532931","36999297.633092","36502510.8741286","43098179.3805169","45386016.7318169","47839940.885493","50330897.7446402","51053679.0731302","49576499.4823107","50089254.7197375","53461100.4553364","57243738.3001149","60597849.6049963","64637984.0277658","65540932.4040209","70013033.2588114","72342948.9457178","85418529.228603","90392998.8556542","96595190.6598706","104340584.12941","110095649.37741","108597948.304799","109384542.066515","108150106.778788","116208014.907611","122737969.302473","134397782.517863","135229638.362793","137718769.074933","146475906.974473","157480701.35454","165946065.94636","175415413.353141","177825581.455686","182103330.226654","176623108.053906","179358939.799026","154742887.556175","145748276.414151","142870263.655466","129599808.572437","68150588.4900973","68193119.2993488","45361063.6253416","45212142.308917","32836639.5427423","19328519.2","","","","","",
"Mexico","MEX","CO2 emissions (kt)","EN.ATM.CO2E.KT","6311865.35219376","6530696.03132501","6381299.26530001","6636652.7531","7428522.3327375","7525314.40993749","8093772.06640001","9011093.7092","9399975.76393751","10230590.3499125","11381277.38925","12511033.5590625","13115634.69595","14277386.8185125","15460258.83795","16290184.92335","18340668.2809","19172758.6001","22495237.866825","24374459.3552","27290996.738675","29087400.1083","31520876.8176","28846059.76535","28603548.311","29219324.8982","29581457.0531","30857084.3979","30850701.09205","35114887.8902","36389559.8402","37717426.5615499","38698493.36665","38244062.0996","40297713.51775","38059235.16965","39115412.241","40458460.8815","41911315.95975","41691247.857","42072033.866","41923387.8225","41858567.641","43024695.5567656","42624199.6294141","43590626.4317656","43852951.4481718","43801925.4174687","43127558.6131719","38663515.8674688","37045569.7464688","33491106.3935859","29914813.4018281","29582404.2769375","24619028.8469375","13313281.8225312","13430861.6222344","8984746.64628906","8654874.32929688","5860976.45605469","3065051.2","","","","","",
"Marshall Islands","MHL","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3765.697","4055.366","6064.853","6787.391","7076.45700000001","7146.36","7153.66","7151.76","7561.229","7271.56","8206.367","8628.436","9138.50798927117","8986.60499761581","9598.9799809265","9414.41100238418","9860.84900238419","10255.3720023842","9793.26298092651","9572.96400238418","9329.43900238418","8235.80600238418","7260.01900238419","7323.52200238419","6549.64102384186","4107.61702384186","4434.71702861023","3173.90002861023","3247.80002861023","2117.90002861023","880","","","","","",
"Middle income","MIC","CO2 emissions (kt)","EN.ATM.CO2E.KT","243575371.324026","219879799.986598","214784715.672933","224296092.450766","235978327.812472","253783494.776031","272215340.271291","271745115.694675","292653528.696014","320372766.765956","361941242.430671","392855937.982704","414044834.944846","440832478.930638","456612420.23223","489251616.86314","518359935.008058","552030628.566874","591698977.434772","613035335.036179","619532351.988381","619837575.551813","652860968.42422","674272289.937729","703734099.968159","753488108.0739","775962169.59118","813153645.817687","854552372.761065","871869583.060566","975818795.927349","994703112.935621","1024569675.70884","1023339620.18291","1021545875.47822","1061174133.42063","1081833078.06741","1067496804.28104","1047259681.0021","1050564443.90376","1082506873.99","1069160277.76901","1108579086.88482","1193847853.91845","1273699107.84176","1314136274.72145","1371682051.87829","1410310852.88286","1418805562.36467","1356423367.51299","1416418110.30595","1308653865.31815","1209551041.03209","1203929825.66774","1051376658.25092","546539686.457268","548773077.398505","369725968.620007","383433498.722667","281898577.424376","169628730.456","","","","","",
"North Macedonia","MKD","CO2 emissions (kt)","EN.ATM.CO2E.KT","33394.6975737157","35000.5157591961","35919.9360533648","39959.615951395","45272.4093686622","40786.272862243","40431.0416785432","40750.1025189555","43678.5150331984","45269.6638789915","58031.9098325056","62421.2830725085","58309.8762461337","70215.6323089202","70357.0231615553","73347.1693698448","75720.6303590837","73163.8580115935","78979.1319165282","86627.2813485488","85960.5880192745","97352.9151895587","88321.8666215324","94963.9073120604","100342.355521478","102816.847398999","107065.753234171","105978.217711039","110096.154036475","109641.014042074","303742.384128408","254690.480804323","1178151.46149531","1135030.15063906","1141603.76934531","1175935.77211406","1295604.84312188","1148008.52695313","1326298.82571875","1218875.33851562","1229926.64120313","1193919.70723438","1092897.60930786","1115459.60237329","1080041.58661035","1061934.70016895","1014815.96006812","938503.204237061","894114.208168945","769325.123542237","720562.488373291","656532.437831055","545597.40476294","486757.236373291","392817.151237061","202956.507389648","200002.46976294","145597.499847412","136327.200762939","105151.400762939","54373.6","","","","","",
"Mali","MLI","CO2 emissions (kt)","EN.ATM.CO2E.KT","12098.5470153809","11731.8880065918","13931.6419677734","17597.9319641113","17597.9319641113","19797.6860168457","19064.3679992676","22363.9989868164","19797.6860168457","16131.3960205078","20366.2450256348","22957.6579956054","24808.7530395508","27061.2845313477","30749.0857805664","34456.0398699219","34458.2382580078","41856.2902477539","40002.9968157227","43329.7653526855","39625.0578040039","39995.380812793","37036.7607744629","42217.1188655274","44137.4479604492","41104.0514510742","38525.2807776367","36335.7859501954","38990.0660205079","42224.4468655274","46568.2187522462","47997.6877800781","49225.1663744628","50203.7453703125","51344.1070087891","52336.2755891601","54137.2218489746","57360.9996784668","71911.3926333008","74458.1439423828","86905.9669453126","88766.0059482421","88018.2808587342","86589.7749046326","90214.3890762939","92044.1119046326","97536.8029427796","105408.479732971","109956.942694824","104761.065961853","115409.410885559","118277.124542236","107778.561580383","115079.588114441","121725.719457764","93977.1923814698","105748.701305176","85237.0993133545","92016.8991607666","60652.9996948242","33205.6","","","","","",
"Malta","MLT","CO2 emissions (kt)","EN.ATM.CO2E.KT","34077.6670834961","29329.8199707032","32996.1100585937","41061.8080688477","49860.7239135742","47294.4110351563","41428.3670776367","52060.4781494141","63792.3660644531","65258.9020996094","66812.9300996093","66443.2710908203","84516.8791464845","81184.2480673829","74838.0819106445","67044.6230908203","76671.856953125","80674.7230410156","94075.1300000001","91113.1579296875","102632.267168457","115060.567057617","132079.170789062","100322.35814209","137263.186912109","120743.11790039","147947.420078125","181741.04728125","198234.957875","213834.852851563","248734.781921875","242724.800148438","242693.332125","301432.710961914","280407.212777344","262079.706988281","270847.9378125","294424.270921875","246507.044980469","264378.32796875","229096.685152344","258724.399921875","241458.707897034","265432.927580383","259883.42261853","262561.024457764","248507.48638147","255915.059114441","233447.886114441","205619.455961853","208366.208656677","178064.644732971","164032.622114441","142281.338542236","122193.739580383","46041.2258664856","37749.7980953674","28890.799923706","29472.4998092651","21567.3998664856","12885.6","","","","","",
"Myanmar","MMR","CO2 emissions (kt)","EN.ATM.CO2E.KT","268974.554195703","256639.15611914","285313.457041797","261025.437669531","283167.214903516","272889.904472266","280907.206883594","361916.289381641","293017.478345313","321617.744116796","456483.538919532","502267.889578125","479568.569339454","403559.31341289","459668.294821093","450532.560973438","483466.152505469","510515.401877343","508075.131589063","501848.927685938","544340.64914375","556942.842641407","553694.422509375","571181.316578907","652366.408985156","666239.764357812","677562.948192968","494613.036190625","416834.367711719","450758.395360156","488415.641102344","477712.154160547","550579.386689062","599738.383635938","701406.014097656","793215.309333594","820800.291810938","828897.158765626","885188.935519531","971810.014796875","1047311.64264063","878483.35428125","927872.830872315","1022387.34808447","1185114.73047412","1158856.97406812","1172843.64306811","1162731.80137329","858506.959381469","813091.550084473","866644.021457764","866559.918321533","716570.570152588","798105.772525879","990002.96966211","562220.446662109","643049.884441407","610871.9","622098.294506836","455558.204882812","270996.8","","","","","",
"Middle East & North Africa","MNA","CO2 emissions (kt)","EN.ATM.CO2E.KT","8274080.34976738","8360046.71481267","8657615.82020472","9506204.78993111","10710876.2532806","12587393.6866439","15003628.9271502","15453518.0370595","19415613.4550159","20047918.9368803","21322724.691732","22896438.0027332","24029070.5086284","27923479.7034494","28864603.7650579","29364509.6029797","34986281.6577077","36403942.9654346","38674842.3092642","40483500.843506","37915457.1423474","35311039.8443015","37676537.7047773","41840805.3311205","45093378.782979","47086012.4991208","48448464.8456625","51136501.2470886","55028556.8777302","56661314.5555367","65097307.6828671","68087271.1235734","71493076.8122388","73722625.7063244","79883769.8055828","82832263.485226","83206949.7888359","82007282.6384346","87499075.1783148","91600368.0905361","93657068.7694028","91903287.6619428","93373559.7513645","96877398.8459993","100563178.850643","103523583.748746","105200474.626074","105276336.473228","106699064.758627","102931585.515308","102075499.041472","88076956.7306019","81258675.5697413","80925662.8281852","71808832.6111124","37491566.7308752","38101764.6869787","25748943.4654169","26293561.5138885","18947535.5838843","10967512","","","","","",
"Montenegro","MNE","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24918.062056","17635.366536","19269.46492","16802.579976","16349.87336","17266.02592","20176.947912","21708.172504","22858.21668","15746.722864","19767.590144","21685.41376","22976.244731706","24562.7397267796","26531.4993434121","184163.477","213792.036267029","200668.88161853","246924.497228882","154275.17","207695.886694824","177869.884847412","141302.218694824","136658.203923706","114211.149114441","64996.7325803833","58767.9503814697","42862.999923706","47622.7","33809.8996185303","20217.6","","","","","",
"Mongolia","MNG","CO2 emissions (kt)","EN.ATM.CO2E.KT","129417.926806641","139316.719677734","197243.142333984","160214.2828125","204575.621777344","195776.706298828","195391.726983398","215228.984327344","248244.780125781","268400.231446485","286740.611582422","305531.919205079","330577.031484766","350235.161409766","377511.049028125","409125.91975625","443949.531805469","501320.221326562","582779.458033594","634843.015482031","693266.943789844","669652.140320313","681844.247420311","705221.665675782","650215.973600001","910206.745734374","975454.198984374","1067600.69153906","1168090.12865","1065928.10020625","1207362.7788125","1446897.2049","1300943.85659531","1108532.60545625","952962.195327343","949389.202715624","922621.316826564","871113.682140624","863695.384109374","843307.9556875","838877.670890625","848354.400195313","895045.260822754","851592.495678467","882811.622678468","892347.735678467","962098.793305176","1093277.09783106","1050877.38906812","1073994.14837329","1180149.79567847","1428315.26616895","1565332.18355859","2046282.42764307","1111144.71035693","538274.446948242","573569.954305176","371319.499694824","408031.296948242","300529.298779297","169477.6","","","","","",
"Northern Mariana Islands","MNP","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","CO2 emissions (kt)","EN.ATM.CO2E.KT","186673.704943164","260656.651733593","196800.573283789","164496.752761524","212051.332328906","200650.494702734","212746.110646875","187462.329616016","278047.515086719","324303.534720703","299669.466210938","363366.675221485","331343.228242968","357926.498092578","317632.078577344","290603.699789844","258434.844117187","273555.530753515","290134.750993751","266722.627258204","323853.079521875","251075.354603907","256105.495357812","199663.881491602","155103.410033984","116004.593432031","99271.4056626953","99293.3896641601","102321.556557227","105206.233089648","118229.801617969","116259.101708594","117052.536080664","126366.630394238","121687.300598828","127864.25445332","120876.686443359","129109.540454102","127431.005566406","130617.610019531","146518.509941406","160863.963962891","165012.746309418","194840.946904632","194321.902866486","176762.497152588","188164.88405722","218438.797076294","205399.770038147","212989.746038147","223639.078267029","227222.09061853","197011.414267029","245418.193237061","367857.284534058","163645.306923706","200576.898839233","129465.600152588","129588.899237061","97736.7","55564","","","","","",
"Mauritania","MRT","CO2 emissions (kt)","EN.ATM.CO2E.KT","3666.18999633789","4766.0669998169","6232.60298919677","8798.91598205565","11731.8880065918","16131.3960205078","17964.4909729004","19797.6860168457","23463.8760131836","27496.7249267578","43323.9029296875","40360.9310424805","45156.677972168","47396.7520263671","48878.1880615235","51312.4149208985","52001.9699311523","55847.6498779296","58458.3828798828","60888.9859589844","63323.0010014649","66617.471471582","88180.3101552736","94240.169998535","87450.3968330078","65933.282064453","39370.327","331111.779419531","325325.930264453","287134.910463672","197906.748502344","203688.705983593","216298.713536719","215705.473282812","231801.554726953","222574.288258594","222650.729073829","216534.160503906","140619.956443359","144693.090007812","143628.562769531","144168.71803125","152769.340840515","149918.753076294","159358.82994278","155399.602961853","154657.877076294","174372.343038147","173886.620904633","178550.42561853","178564.63738147","164269.432152588","158332.630076294","152380.345656677","141338.91238147","85269.5667711182","78489.340961853","67512.100038147","72174.0002288818","50347.5001907349","30776.8","","","","","",
"Martinique","MTQ","CO2 emissions (kt)","EN.ATM.CO2E.KT","337.044006347656","344.407992553711","344.407992553711","417.648007202148","468.996002197266","490.988006591797","542.235986328125","593.583996582031","615.576000976563","659.560009765625","725.435992431641","1069.84396972656","1568.19600830078","1897.97601318359","2081.17604980469","1788.01599121094","1692.78397216797","1707.41197509766","1458.23598632812","1421.61597900391","2341.26400683594","2352.29200830078","2682.03199121094","3055.78197998047","4429.78204101563","3616.4160546875","4250.28399414063","4781.51798339844","4792.48401855469","4382.17205566406","5360.46796875","5023.33800292969","4001.11196289063","3953.49995117188","4074.38395996094","4074.38395996094","2022.52795410156","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","CO2 emissions (kt)","EN.ATM.CO2E.KT","17964.4909729004","18697.8089904785","25296.9709655762","20879.1430417481","30796.3560058593","30429.6969970704","27496.7249267578","49860.7239135742","63792.3660644531","57211.5239077149","50289.7410878906","39800.7430087891","69405.2431611328","68224.4831259765","69636.0361523437","59268.58390625","62509.3880117186","64800.0250732421","63689.148046875","66652.1201171875","59634.5229516602","54802.5038359375","50678.0239150391","60338.4289663086","63300.7130366211","71465.4388652344","80751.878084961","94038.2060351563","86474.7168505858","106202.802958985","159325.448144531","166724.714109375","186716.044917968","194936.131886719","181909.206083984","201346.568341797","212948.282015625","214054.215966797","232113.840823242","261818.872777344","289260.463117188","298670.6440625","301356.093623352","312186.281","309309.642923706","319850.843152588","346214.909809265","345971.66238147","337215.196114441","307996.121305175","314588.807343323","269039.170419617","238392.232076294","240415.257732971","214405.268190735","113168.547152588","115861.057847412","79329.6003051758","78505.1004577637","54243.3003051758","29761.6","","","","","",
"Malawi","MWI","CO2 emissions (kt)","EN.ATM.CO2E.KT","6873.82051829268","5851.3074695122","5654.30954268293","5436.20469512195","33015.162840625","34848.2577625","42916.8869384765","36684.283972168","38900.892415918","38153.7512064941","45261.5556519531","49938.2910131836","54310.3503773438","56943.0625057618","54827.2033456055","58556.321168164","58911.2553978516","64403.7182374999","67728.1884808595","64436.2974657226","71824.7389453126","61007.9313719727","59945.4221247069","58107.9303700195","56181.0059291991","56178.8075396483","55462.6841206054","54928.7806802735","54503.5666612305","56720.074921875","75932.1379956055","81922.0352770508","81688.3714801758","88182.926696582","91000.1861348633","91858.9357225586","90016.2361463867","93362.1015952149","93599.9071782227","104100.053010742","95620.8390019531","92265.7300166016","91522.3530452118","95542.723","95851.5229237061","88514.2079618531","89347.681885559","87975.2819332427","98599.2279141692","86104.020076294","90742.6079427796","80487.7320286102","67019.5869523163","72930.655076294","59310.2450953675","30924.1020286102","35235.8220190735","26103.8602288818","29199.1999809265","20403.3001907349","13120","","","","","",
